album,album_type,album_popularity,artists,disc_number,duration_ms,explicit,id,name,popularity,track_number,release_date,genres,stream_counts
Un Verano Sin Ti,album,87,"['Bad Bunny', 'Bomba Estéreo']",1,258298,False,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,79,14,2022-05-06,"['urbano latino', 'reggaeton', 'latin', 'latin alternative', 'trap latino']",1599952285.0
KU LO SA (with Camila Cabello),single,57,"['Oxlade', 'Camila Cabello']",1,148800,False,0HihDC6qQ8MChAhjfW3gMU,KU LO SA (with Camila Cabello),68,1,2022-12-09,"['afrobeats', 'afroswing', 'afrobeat', 'alté', 'pop', 'afro soul', 'afropop']",63724789.0
Un Verano Sin Ti,album,87,['Bad Bunny'],1,173119,False,31i56LZnwE6uSu3exoHjtB,Neverita,74,8,2022-05-06,"['urbano latino', 'latin', 'reggaeton', 'trap latino']",917854601.0
壱,album,65,['Yuuri'],1,248946,False,19mjCzLuMHZ0Tyn3eI85bo,シャッター,60,5,2022-01-12,['j-pop'],139144583.0
Nanti Kita Seperti Ini,single,65,['Batas Senja'],1,209647,False,3y8RcMPYG22fRnrOi4oFJ1,Nanti Kita Seperti Ini,75,1,2022-09-27,"['indonesian pop', 'indonesian indie']",278058105.0
啓示錄,album,51,['G.E.M.'],1,279704,False,4nivAUgvOrWdkv44kjAlxs,天空沒有極限,58,14,2022-09-23,"['c-pop', 'taiwanese pop', 'mandopop', 'cantopop', 'gufeng']",19129497.0
The Way That Lovers Do,album,58,['Prateek Kuhad'],1,163653,False,3hB9lDLyAClYVZivMMl20N,Co2,68,4,2022-05-20,"['indian indie', 'hindi indie']",75955980.0
Rush,single,56,['Ayra Starr'],1,185093,False,1rrqJ9QkOBYJlsZgqqwxgB,Rush,66,1,2022-09-16,"['afrobeats', 'afrobeat', 'afropop', 'afro soul']",442322445.0
วาดไว้,single,47,['BOWKYLION'],1,255724,False,3FUAv32u0F64kcaaLRimPr,วาดไว้,57,1,2022-07-24,"['thai indie pop', 'thai pop', 't-pop']",42056567.0
華與浪漫,album,50,['陳華'],1,233406,False,6pFxVcn6T4BdP8mfZpTQHZ,想和你看五月的晚霞,57,4,2022-09-16,"['c-pop', 'chinese r&b', 'taiwanese pop', 'mandopop']",39083936.0
X,album,50,['MY FIRST STORY'],1,251333,False,5m21ZR5lO6U0tp9KENxuCc,I'm a mess,59,15,2022-08-24,"['j-pop', 'j-rock', 'anime']",100094738.0
Komang,single,63,['Raim Laode'],1,222706,False,654ZF6YNWjQS2NhwR3QnX7,Komang,73,1,2022-08-16,"['indonesian pop', 'indonesian indie']",424749003.0
19 & Dangerous (Deluxe),album,58,['Ayra Starr'],1,185093,False,1xs8bOvm3IzEYmcLJVOc34,Rush,67,13,2022-10-21,"['afrobeats', 'afrobeat', 'afropop', 'afro soul']",442322445.0
ダンスホール,single,60,['Mrs. GREEN APPLE'],1,203149,False,4NaaF28BeO9WzjDrSS71Nz,ダンスホール,71,1,2022-05-23,"['j-pop', 'anime', 'j-rock']",221772354.0
最後一堂課 (《媽，別鬧了！》影集片尾曲),single,44,['Eric Chou'],1,278914,False,2OR5FUKy3GQ7I9DCbRnfsW,最後一堂課 - 《媽，別鬧了！》影集片尾曲,54,1,2022-07-22,"['chinese r&b', 'taiwanese pop', 'c-pop', 'mandopop']",40695376.0
Manusia,album,71,['Tulus'],1,242000,False,2hHeGD57S0BcopfVcmehdl,Hati-Hati di Jalan,72,8,2022-03-03,"['indonesian pop', 'indonesian indie']",384363096.0
Relax My Eyes,single,61,"['ANOTR', 'Abel Balder']",1,192150,False,5u4hhtZ7f4rWkMZEZcTKrH,Relax My Eyes,72,1,2022-11-04,"['tech house', 'house']",227212793.0
眼淚記得你,single,42,['Shi Shi'],1,244106,False,0USeB0Tykai3QZj5YAUclG,眼淚記得你 - 電影《想見你》主題曲,53,1,2022-12-23,"['taiwanese indie', 'chinese r&b', 'c-pop', 'taiwanese pop', 'mandopop', 'chinese indie']",29758755.0
Assort,album,55,['Novelbright'],1,232453,False,1VHL1PIkhDwWbFc65xHwOr,愛とか恋とか,64,5,2022-05-16,"['j-pop', 'j-rock']",123129682.0
X,album,65,['Ken Carson'],1,138319,True,28niVl6iodHnHpE1bCeJiV,Freestyle 2,68,14,2022-07-08,['rage rap'],111222944.0
Sad Romance,album,59,['CKay'],1,166642,False,6bW7YnPQQffit1iwule5Vv,emiliana,66,10,2022-09-23,"['afrobeats', 'afrobeat', 'afropop']",254193004.0
COULD BE WRONG,single,58,['LOSTBOYJAY'],1,186046,False,5zuex7tbGFz0gSHlrMvQdu,COULD BE WRONG,68,1,2022-12-02,['house'],90208585.0
Perayaan Patah Hati - Babak 1,album,71,"['For Revenge', 'Stereo Wall']",1,221000,False,6AyBbSvcR2ZwTeR30I4jb9,Jakarta Hari Ini,73,7,2022-09-06,"['pop punk', 'indonesian pop', 'indonesian indie', 'indorock']",203579406.0
THE DEATH OF PEACE OF MIND,album,73,['Bad Omens'],1,241499,True,6tRneEcItwpSxBtqgem5Dr,THE DEATH OF PEACE OF MIND,71,4,2022-02-25,"['metal', 'metalcore']",189900162.0
Licor 43,single,57,"['KayBlack', 'AMUSIK', 'Wall Hein']",1,142470,True,3l5VjEAeUTqrlD50iEo8Yn,Licor 43,68,1,2022-04-28,"['trap', 'trap funk', 'brazilian hip hop', 'brazilian trap']",243778730.0
Praise The Lord (Da Shine) (feat. Skepta) [Durdenhauer Edit],single,56,"['Durdenhauer', 'A$AP Rocky', 'Skepta']",1,163515,True,7jQkiAaa4XYYsPH3rcfcWo,Praise The Lord (Da Shine) (feat. Skepta) - Durdenhauer Edit,67,1,2022-11-18,"['techno', 'rap', 'grime']",126807302.0
Actual Life 3 (January 1 - September 9 2022),album,64,"['Fred again..', 'Delilah Montagu']",1,250702,False,5w9upngVRHNjdZcRC7Xxr2,Delilah (pull me out of this),69,3,2022-10-28,"['house', 'stutter house']",233278855.0
terima kasih,single,61,['Hal'],1,204126,False,2m1ozXAKFam3YQXRPDnEfE,terima kasih,71,1,2022-10-08,"['indonesian pop', 'indonesian indie']",165164728.0
Manusia,album,71,['Tulus'],1,170000,False,32Pdf9eyXDEMoClEJW6yYP,Interaksi,72,4,2022-03-03,"['indonesian pop', 'indonesian indie']",321591437.0
Heavy Metal Love,single,53,['twocolors'],1,132000,False,07VcTAooOBP8hIluuUS5xr,Heavy Metal Love,63,1,2022-07-08,[],113071452.0
Dutty Rock (20th Anniversary),album,67,['Sean Paul'],1,211666,False,6bK9BH9Ts8Gj5JFvnQkzak,Get Busy,73,5,2022-11-11,['dancehall'],625299035.0
JAMIE,album,71,['Montell Fish'],1,139805,False,6pPLhloHxLWiMlAT5Xn1gw,Talk 2 Me,69,6,2022-07-22,[],179927327.0
"Sing Me a Lullaby, My Sweet Temptation",album,70,['$uicideboy$'],1,175476,True,09riz9pAPJyYYDVynE5xxY,1000 Blunts,73,4,2022-07-29,"['horrorcore', 'dark trap', 'punk rap', 'cloud rap', 'emo rap', 'underground hip hop']",266151564.0
Rainfall (Praise You),single,59,['Tom Santa'],1,166569,False,1M8t1j3Kv2qp97bdq5q4Vl,Rainfall (Praise You),69,1,2022-02-18,['stutter house'],212472021.0
Arctic Wind Tunnel,single,51,['Both Are Infinite'],1,126000,False,0bnzSHrNY8rbvSFbAABsFZ,Gentle Ferry Noise,61,2,2022-01-21,[],32720001.0
Sleepless,single,60,"['AVAION', 'PaulWetz', 'Nu Aspect', 'YUMA']",1,165263,False,75HBVc7kJLjC2LlPc4ScfH,Sleepless,70,1,2022-05-27,"['bassline', 'deep house', 'chill house']",140568377.0
Uhaw (Tayong Lahat),single,59,['Dilaw'],1,241185,False,47OFMuRu5lzJHRbtEXPBbs,Uhaw (Tayong Lahat),69,1,2022-12-16,"['p-pop', 'pinoy indie', 'opm', 'harana', 'kundiman']",199910604.0
Weekly White Noise,single,52,['High Res Lo Fi'],1,155543,False,7LnDKGTwMoLv3XSgxOnj83,Breathe Easy,62,4,2022-02-15,[],60446544.0
Stick Season,album,80,['Noah Kahan'],1,267256,True,4O2rRsoSPb5aN7N3tG6Y3v,Northern Attitude,74,1,2022-10-14,[],401999130.0
Oysters In My Pocket,single,64,['Royel Otis'],1,162338,False,2B664ulJSVBd6B8SAY3Wux,Oysters In My Pocket,74,1,2022-03-10,['indie'],159699111.0
Apa Mungkin,single,64,['Bernadya'],1,238879,False,5KYUrBgdbIcqwaGSIgfXPl,Apa Mungkin,74,1,2022-09-23,"['indonesian pop', 'indonesian indie']",228977804.0
Lost,single,60,"['RSCL', ""it's murph"", 'Twin Diplomacy', 'Jack August']",1,153182,False,5XFktAerFHxM4tp7EhzTrh,Lost,70,1,2022-11-04,"['house', 'stutter house']",136788200.0
Una Noche en Medellín,single,65,['Cris Mj'],1,153750,True,0lREs0EdgrMQQKw00yx0Ct,Una Noche en Medellín,75,1,2022-01-21,"['reggaeton chileno', 'reggaeton', 'chilean mambo', 'chilean trap']",962075865.0
La Bachata,single,65,['Manuel Turizo'],1,162637,False,5ww2BF9slyYgNOk37BlC4u,La Bachata,75,1,2022-05-26,"['latin', 'reggaeton', 'colombian pop']",2066711524.0
Не ищите во мне жанры,album,54,"['JONY', 'HammAli']",1,190214,False,2yJJSg7vCeZgJMY3xWJ2C2,"Наверно, ты меня не помнишь",58,8,2022-12-02,[],26216785.0
Можно я с тобой,single,47,['AP$ENT'],1,132293,False,0MRBhe9wjupFpmdKGh3Xhp,Можно я с тобой,58,1,2022-07-06,[],25891147.0
Capítulo 1,single,67,"['Beny Jr', 'Morad', 'K y B']",1,211456,False,63ZedTAVRCICh2CNLWnsPZ,Sigue,74,6,2022-04-01,['drill'],325518176.0
Un Verano Sin Ti,album,87,['Bad Bunny'],1,245939,True,6Xom58OOXk2SoU711L2IXO,Moscow Mule,78,1,2022-05-06,"['urbano latino', 'latin', 'reggaeton', 'trap latino']",1258999465.0
Un Verano Sin Ti,album,87,['Bad Bunny'],1,213061,True,5Eax0qFko2dh7Rl2lYs3bx,Efecto,77,10,2022-05-06,"['urbano latino', 'latin', 'reggaeton', 'trap latino']",1437446341.0
Playboy,album,65,"['Fireboy DML', 'Ed Sheeran']",1,187111,True,4vb777iaycnlFxVkJMmtfd,Peru,65,13,2022-08-04,"['afrobeats', 'soft pop', 'afroswing', 'afrobeat', 'alté', 'afro soul', 'afropop']",353957648.0
The Rhythm of the Night,single,54,"['Neptunica', 'Corona']",1,153204,False,41T043SzZ8VPpQgvg301ZS,The Rhythm of the Night,64,1,2022-09-02,"['eurodance', 'slap house']",62561135.0
Un Verano Sin Ti,album,87,"['Bad Bunny', 'JHAYCO']",1,237894,True,41oY4WCTj5kccfesTVFnvN,Tarot,75,7,2022-05-06,"['urbano latino', 'latin', 'reggaeton', 'trap latino']",835853342.0
ハッピーエンドへの期待は,album,57,['Macaroni Empitsu'],1,219252,False,5W7Y92LB4jWvu9NeEQ0GZl,なんでもないよ、,63,12,2022-01-12,['j-pop'],176521588.0
Tampar,single,57,['Juicy Luicy'],1,202824,False,2RHm5IDIZ8fYRGzBIo7exV,Tampar,68,1,2022-04-08,"['indonesian pop', 'indonesian indie']",281880000.0
LINK,album,46,['A-Lin'],1,318938,False,1bQHKplf5fkkecalhAgYp0,摯友,55,9,2022-04-08,"['c-pop', 'gufeng', 'taiwanese pop', 'mandopop']",32091003.0
壱,album,65,['Yuuri'],1,214213,False,5MLIlPL6L8RVqL7YSpFdgr,ピーターパン,57,8,2022-01-12,['j-pop'],81686564.0
Breezy,album,54,"['Chris Brown', 'Wizkid']",1,146840,False,1B5I5yqLpVI5EosZS6bJFs,Call Me Every Day (feat. Wizkid),63,6,2022-06-23,"['afrobeats', 'r&b', 'afroswing', 'azonto', 'afrobeat', 'dancehall', 'afropop']",156907036.0
コリンズ,album,48,['10-FEET'],1,286000,False,6zjk7Qbwb9DZ4ykUUoqknh,第ゼロ感,57,2,2022-12-14,"['j-pop', 'j-rock', 'melodic hardcore']",100527707.0
Black Panther: Wakanda Forever - Music From and Inspired By,album,62,['Burna Boy'],1,221746,False,0AoBY2Y3qs6dtGgOD6c91N,Alone,65,3,2022-11-11,"['afrobeats', 'afroswing', 'afrobeat', 'dancehall', 'afropop']",164460707.0
Tak Kan Hilang,single,61,['Budi Doremi'],1,241714,False,1USA6DXJ1qsucoKnDu4vnu,Tak Kan Hilang,71,1,2022-02-25,"['indonesian pop', 'indonesian indie']",266166233.0
Usai,single,59,['Tiara Andini'],1,217200,False,3nHxZEe1dT7zs73DG6pNll,Usai,69,1,2022-11-25,"['indonesian pop', 'malay']",271670669.0
Apa Kabar Mantan,single,57,['NDX A.K.A.'],1,246000,False,36hZ4BvcFwJqpmQDO2vFq0,Apa Kabar Mantan,67,1,2022-02-17,"['lagu jawa', 'dangdut', 'funkot']",77884497.0
Bayanni,single,52,['Bayanni'],1,159425,True,3rmqNsOiGqqvFNTmGlzl4R,Ta Ta Ta,62,3,2022-08-24,"['afrobeats', 'afrobeat', 'afropop']",104297981.0
Playboy,album,65,"['Fireboy DML', 'Asake']",1,178225,True,2qWwuCVeMjF9mUT0S5Iqvl,Bandana,65,2,2022-08-04,"['afrobeats', 'amapiano', 'afroswing', 'afrobeat', 'alté', 'afro soul', 'afropop', 'afro adura']",152344025.0
Riuh,album,61,['Feby Putri'],1,265737,False,2dTIJVE0stqTvrhbpf7fFw,Halu,66,2,2022-01-21,"['indonesian pop', 'indonesian indie']",186088838.0
House of Pain (Fine Malt Lyrics) [30 Years] [Deluxe Edition],album,62,['House Of Pain'],1,218546,True,7L93GESzq43UkKUt5FsOCq,Jump Around - 30 Years Remaster,72,2,2022-07-22,[],624302357.0
縱橫四海,album,50,"['Ronghao Li', 'A-Mei Chang']",1,327228,False,0mGNDAW085Jkn8IbEalZG3,對等關係 (feat. 張惠妹),53,5,2022-12-21,"['taiwanese pop', 'c-pop', 'mandopop']",25472620.0
Come Home The Kids Miss You,album,68,"['Jack Harlow', 'Drake']",1,309327,True,3EMp20j5E42MxfFbsEsIvD,Churchill Downs (feat. Drake),64,10,2022-05-06,"['rap', 'hip hop']",173274460.0
Manusia,album,71,['Tulus'],1,235000,False,6PqWdGIYq5xdLaa4zCZfRp,Jatuh Suka,62,6,2022-03-03,"['indonesian pop', 'indonesian indie']",62207181.0
Tertawan Hati,single,59,['Awdella'],1,237863,False,0DVCvSb8PhHchIP23JOP9q,Tertawan Hati,69,1,2022-07-01,"['indonesian pop', 'malay']",320109273.0
Manusia,album,71,['Tulus'],1,240000,False,2qgjqbi96IAOBzZFC6H57U,Diri,68,9,2022-03-03,"['indonesian pop', 'indonesian indie']",180849364.0
New Drank,single,59,['LUCKI'],1,88893,True,3icILkEkTKNPaPQ5usTbsw,New Drank,69,1,2022-03-31,['cloud rap'],150052433.0
Wetin,single,54,['Yarden'],1,78946,True,3yu5otkADG1ldufrPxABoo,Wetin,64,1,2022-11-17,"['afrobeats', 'afrobeat', 'alté', 'afro soul', 'afropop']",67226722.0
Riuh,album,61,['Feby Putri'],1,311496,False,5GgRntbjr23OK9MMST02di,Usik,65,5,2022-01-21,"['indonesian pop', 'indonesian indie']",119277119.0
Q.E.D,album,54,['Mirrr'],1,240008,False,1rNYuv63emsYt4Jjv8RlgJ,เจ้าของที่,61,4,2022-03-24,"['thai indie pop', 'thai hip hop', 'thai pop', 't-pop']",63668522.0
"Violator | The 12"" Singles",single,62,['Depeche Mode'],1,257630,False,0yp3TvJNlG50Q4tAHWNCRm,Enjoy the Silence,72,7,2022-04-01,"['new wave', 'darkwave', 'synthpop']",779720665.0
Kau Rumahku,single,60,['raissa anggiani'],1,275250,False,7nQoDLkzCcoIpKPQt3eCdN,Kau Rumahku,70,1,2022-01-10,[],316045966.0
พิจารณา (Consider),single,46,"['Musketeers', 'Maiyarap']",1,246838,False,3XCoEJvCYqTbM8bhples8N,พิจารณา (Consider),57,1,2022-09-08,"['thai hip hop', 'thai rock', 'thai trap', 'thai pop', 't-pop']",59914594.0
Mr. Money With The Vibe,album,67,['Asake'],1,100173,False,46gfN72BxmLvACx6Pve4XU,Dull,62,1,2022-09-07,"['afrobeats', 'amapiano', 'afroswing', 'afrobeat', 'afropop', 'afro adura']",87702766.0
Growin' Up,album,71,['Luke Combs'],1,177266,False,67AdiJcurlf6gocGobfaXs,"Going, Going, Gone",75,12,2022-06-24,['country'],279707613.0
"Burn, Burn, Burn",single,66,['Zach Bryan'],1,268856,False,5jfhLCSIFUO4ndzNRh4w4G,"Burn, Burn, Burn",76,1,2022-09-08,"['red dirt', 'country']",401284948.0
"Sing Me a Lullaby, My Sweet Temptation",album,70,['$uicideboy$'],1,238145,True,0hPRWztAIbNkt6GcFcLiqF,Matte Black,70,2,2022-07-29,"['horrorcore', 'dark trap', 'punk rap', 'cloud rap', 'emo rap', 'underground hip hop']",213190976.0
Pond Of Sleep,single,35,['Ambrook Glacier'],1,127391,False,6sURZokRcztKu6xYfsatXm,Pond Of Sleep,45,1,2022-02-04,[],2460383.0
Stockholmsvy,single,52,"['Hannes', 'waterbaby']",1,161396,False,3BeaiIXko9QV8689eWB6yd,Stockholmsvy,63,1,2022-04-29,[],72034692.0
關掉 / 打開,album,50,['理想混蛋'],1,204437,False,0Eh0C7rpC5E0sPy4OcLdsq,我就想你,55,7,2022-04-21,"['taiwanese indie', 'c-pop', 'taiwanese pop', 'mandopop', 'chinese indie']",34565352.0
Stick Season,album,80,['Noah Kahan'],1,251510,False,7ByxizhA4GgEf7Sxomxhze,All My Love,75,3,2022-10-14,[],298238315.0
Stick Season,album,80,['Noah Kahan'],1,297103,False,07UFnnK3uPIuKv5Rs9TmXl,Orange Juice,72,8,2022-10-14,[],188586722.0
Porch Light,single,65,['Josh Meloy'],1,184949,True,43SoxERu5UlXAgt4Es1VQU,Porch Light,75,1,2022-11-18,"['red dirt', 'country', 'texas country']",264654937.0
Let Me Love My Youth,single,34,['HANRORO'],1,248407,False,4KA9VMFIKUUMjEcnwiylr1,Let Me Love My Youth,44,1,2022-03-14,['k-rock'],2014483.0
Skinty Fia,album,63,['Fontaines D.C.'],1,305800,True,4N8idxy0W2GDaEosAwPOMg,I Love You,66,9,2022-04-22,['post-punk'],53965125.0
Musika,single,63,['Dionela'],1,246666,False,7bAVndaTleEnfizm6h2d3i,Musika,74,1,2022-09-28,"['p-pop', 'harana', 'opm', 'pinoy hip hop', 'pinoy r&b']",142663999.0
American Heartbreak,album,77,['Zach Bryan'],1,163031,False,1SjsVdSXpwm1kTdYEHoPIT,Sun to Me,78,16,2022-05-20,"['red dirt', 'country']",502428848.0
СПЛЕТНИЦА,album,49,['DEAD BLONDE'],1,199284,False,3rGOoMEEIBonQBGOX48yjB,Банкомат,57,1,2022-11-18,[],9670311.0
Soranji,single,54,['Mrs. GREEN APPLE'],1,344226,False,7qXIWBGtLLHIhWCmjgLJFB,Soranji,58,1,2022-11-07,"['j-pop', 'anime', 'j-rock']",149103876.0
Tak Ingin Usai,single,52,['Keisya Levronka'],1,278500,False,1b0aDgrG775i4sPQgJGmkU,Tak Ingin Usai,63,1,2022-05-13,"['indonesian pop', 'malay']",328247412.0
No Wahala (Remix),single,49,"['1da Banton', 'Kizz Daniel', 'Tiwa Savage']",1,178413,False,4yaPPFIafaVaMRHZ5IHkbA,No Wahala - Remix,59,1,2022-03-02,"['afrobeats', 'hiplife', 'afroswing', 'azonto', 'afrobeat', 'afropop']",45680318.0
портреты (Acoustic),single,48,['zhanulka'],1,172094,False,7ojBwkKhmZzXDjrqwfLH26,портреты - Acoustic,58,1,2022-09-09,[],23976436.0
Un Verano Sin Ti,album,87,"['Bad Bunny', 'Tainy']",1,250533,True,71wFwRo8xGc4lrcyKwsvba,Callaita,72,23,2022-05-06,"['urbano latino', 'latin', 'reggaeton', 'trap latino']",1566275947.0
Nicole,album,74,['NIKI'],1,236533,False,7gqdZpe7MlTLA59viClLoY,Backburner,62,3,2022-08-11,[],177755355.0
Приятная,single,47,"['Endspiel', 'Ollane']",1,240000,False,6xKHZ3Gr9uisd19Omc0Om0,Приятная,57,1,2022-11-25,[],13925942.0
Mahika,single,53,"['Adie', 'Janine Berdin']",1,201951,False,47sq83n5WN22ZzYnGn8aTy,Mahika,63,1,2022-05-11,"['p-pop', 'pinoy indie', 'opm', 'harana', 'kundiman']",336437028.0
Bell Bottom Country,album,68,['Lainey Wilson'],1,208853,False,3sYBFUXTv0STUoUINx9Qe8,Watermelon Moonshine,70,4,2022-11-28,['country'],180592166.0
Muak,single,51,['Aruma'],1,264939,False,3N2WeXxSjngB1DSi8vrI8C,Muak,61,1,2022-09-30,['indonesian pop'],214013488.0
7220 (Reloaded),album,59,"['Lil Durk', 'Morgan Wallen']",1,185600,False,7qTaDOcld0VmBWXnkbUj45,Broadway Girls (feat. Morgan Wallen),69,18,2022-03-10,"['country', 'drill']",454986699.0
Hilang Tanpa Bilang,single,53,['Meiska'],1,283900,False,6YYjgWRjj703COAyUNkHGE,Hilang Tanpa Bilang,63,1,2022-10-28,['indonesian pop'],135243219.0
Tanpa Aku,album,54,['Panji Sakti'],1,249169,False,1rvMhV6FQggO28NYyxfV0G,Kepada Noor,61,3,2022-04-03,"['indonesian pop', 'indonesian indie']",63165347.0
Un Verano Sin Ti,album,87,['Bad Bunny'],1,196412,True,6VrQTLzzuyGIYjUDe4kAZk,Un Coco,75,18,2022-05-06,"['urbano latino', 'latin', 'reggaeton', 'trap latino']",645879005.0
Zeit,album,66,['Rammstein'],1,218593,False,5KTBaWu8IOczQ0sPWzZ7MY,Dicke Titten,64,9,2022-04-29,"['industrial metal', 'industrial', 'industrial rock', 'metal']",141568663.0
Mr. Money With The Vibe,album,67,['Asake'],1,155897,False,5ycsqezujKrwviU3VFhci1,Terminator,65,2,2022-09-07,"['afrobeats', 'amapiano', 'afroswing', 'afrobeat', 'afropop', 'afro adura']",98855819.0
Manusia,album,71,['Tulus'],1,254600,False,5TReP8XK4aTOe2m44ZjQqz,Tujuh Belas,61,1,2022-03-03,"['indonesian pop', 'indonesian indie']",65617791.0
Klebus,single,53,['Guyon Waton'],1,297272,False,6wxZIB1y1HPYifGCsAPGaA,Klebus,64,1,2022-08-17,"['lagu jawa', 'dangdut', 'funkot']",94227201.0
Playboy,album,65,"['Fireboy DML', 'Chris Brown', 'Shenseea']",1,232155,True,6g8vNyogMW32lhHlNcDiwX,Diana,62,7,2022-08-04,"['afrobeats', 'soca', 'r&b', 'afroswing', 'afrobeat', 'alté', 'afro soul', 'dancehall', 'afropop']",52716434.0
Majestic,album,60,"['Luciano', 'Aitch', 'BIA']",1,203560,True,7sJNeWTXkZCEC7OnFMpGWL,Bamba (feat. Aitch & BIA),62,4,2022-09-29,"['uk drill', 'drill', 'german hip hop', 'grime']",228770074.0
Dharma,album,69,['Sebastian Yatra'],1,189333,False,6ylDpki1VpIsc525KC1ojF,Tacones Rojos,70,5,2022-01-28,"['latin', 'reggaeton', 'colombian pop']",721029631.0
FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,album,77,['Feid'],1,155960,False,2CeKVsFFXG4QzA415QygGb,Feliz Cumpleaños Ferxxo,79,3,2022-09-14,"['urbano latino', 'reggaeton']",1164955312.0
La vingtaine,album,58,['Mentissa'],1,176786,False,3p26SlvvvwRo3WY9pUTlE0,Mamma Mia,57,8,2022-11-18,"['chanson', 'french pop', 'variété française']",45724364.0
Miss You,single,52,['southstar'],1,206019,True,4tRhRLBxIZ34Iw0eCuiC03,Miss You,62,1,2022-07-30,['techno'],203534870.0
Summertime Blues,single,72,['Zach Bryan'],1,211739,False,0OWhKvvsHptt6vnnNUSM9a,Oklahoma Smokeshow,74,4,2022-07-15,"['red dirt', 'country']",421983245.0
что бы она пела,single,45,['Женя Трофимов'],1,173500,False,4gkQh8gUuxTpzQeJYRIpvb,Самолеты,55,1,2022-10-10,[],3450624.0
Haeyo (2022),single,33,['#Annyeong'],1,238071,False,5jhMzwWLgJATggH7YNd7yw,Haeyo - 2022,43,1,2022-06-07,['k-ballad'],3358037.0
親愛的對象 (《關於我和鬼變成家人的那件事》電影主題曲),single,40,['Jolin Tsai'],1,294339,False,70ywpHtaToCmnULRT9Vu4p,親愛的對象 - 《關於我和鬼變成家人的那件事》電影主題曲,50,1,2022-12-09,"['taiwanese pop', 'c-pop', 'mandopop']",17354493.0
Magnolya,album,57,['Ziva Magnolya'],1,234200,False,7BhRGeqNpBw1QilknM0svo,Pilihan Yang Terbaik,63,5,2022-07-29,"['indonesian pop', 'malay']",147092841.0
Falle Für Dich,single,50,['Tom Twers'],1,150465,False,1RUp6d887zj0N9CrTwYb1j,Falle Für Dich,60,1,2022-07-22,['german pop'],59451334.0
Canıma Minnet,single,51,['Sakiler'],1,207219,False,5mCfj3EpRzSSjm5Y5IMzzz,Canıma Minnet,62,1,2022-04-22,"['arabesk', 'turkish pop']",79510453.0
without me,single,32,['Juho'],1,247773,False,6262LmmRM1khHX1D4yk6MA,without me,42,1,2022-03-25,['k-ballad'],3332735.0
Summertime Blues,single,72,['Zach Bryan'],1,161799,False,2HbpYFQbairMoU2YFyOP2x,Motorcycle Drive By,75,2,2022-07-15,"['red dirt', 'country']",224213046.0
Growin' Up,album,71,['Luke Combs'],1,224426,False,48UKTR66uUOT9LaUvooTNx,The Kind of Love We Make,72,3,2022-06-24,['country'],598392442.0
Drifting In White Noise,single,44,['Sleepmaker'],1,222000,False,6irWdPUfpOG6vQEoEhMKZO,White Noise Sleep Loop,54,2,2022-01-18,[],12879716.0
IM HERO,album,58,['Lim Young Woong'],1,207386,False,2jidjmWNeRmKgLjXhW52Gz,"Our Blues, Our Life",52,4,2022-05-02,['k-ballad'],15311990.0
關掉 / 打開,album,50,['理想混蛋'],1,255573,False,3UrBBzW0iYXg579Qdbb53l,我反芻著你留下的寂寞,52,5,2022-04-21,"['taiwanese indie', 'c-pop', 'taiwanese pop', 'mandopop', 'chinese indie']",14590338.0
Gold,single,49,['Loi'],1,170370,False,54eE5H6F1HhyM5L4fRLq8s,Gold,60,1,2022-09-16,[],99683663.0
La vingtaine,album,58,['Mentissa'],1,219253,False,0cz7pnpGaZFpiyNxsAg4Lh,Et Bam,61,4,2022-11-18,"['chanson', 'french pop', 'variété française']",64068548.0
NASTU,album,65,"['Rvfv', 'Rels B']",1,168000,False,0TkIQ2I48rz4kpk1XpfyHq,Mi Luz (ft. Rels B),72,4,2022-01-28,"['urbano latino', 'flamenco urbano', 'trap latino', 'flamenco']",319860006.0
IM HERO,album,58,['Lim Young Woong'],1,274386,False,2RLdkXSaiQjRbey5pvP8Kt,If We Ever Meet Again,54,1,2022-05-02,['k-ballad'],20410772.0
Big City Life,single,56,"['Luude', 'Mattafix']",1,146711,False,1LIvdWNdKmHvU0FJvw2diN,Big City Life,67,1,2022-06-16,['drum and bass'],221623323.0
Bahaghari,single,55,['Dionela'],1,279272,False,61II62dDRIyfPvEG9wyavF,Bahaghari,65,1,2022-03-04,"['p-pop', 'harana', 'opm', 'pinoy hip hop', 'pinoy r&b']",25849092.0
American Heartbreak,album,77,['Zach Bryan'],1,211315,True,53zCCom4uEoIBaOAEJtjUL,The Good I'll Do,72,22,2022-05-20,"['red dirt', 'country']",188203739.0
Stick Season,album,80,['Noah Kahan'],1,256871,False,1M39ETXmej4g9EMSeXPUgj,New Perspective,70,6,2022-10-14,[],140934235.0
